ROUTE,DAY,DELAY
PHX-FLL,THU,744
PHX-FLL,FRI,993
PHX-FLL,SAT,785
PHX-GEG,SUN,632
PHX-GEG,MON,806
PHX-GEG,TUE,980
PHX-GEG,WED,482
PHX-GEG,THU,714
PHX-GEG,FRI,1334
PHX-GEG,SAT,584
PHX-GJT,SUN,1861
PHX-GJT,MON,844
PHX-GJT,TUE,1286
PHX-GJT,WED,1247
PHX-GJT,THU,609
PHX-GJT,FRI,1009
PHX-GJT,SAT,639
PHX-HNL,SUN,2188
PHX-HNL,MON,2061
PHX-HNL,TUE,2563
PHX-HNL,WED,1238
PHX-HNL,THU,1963
PHX-HNL,FRI,2153
PHX-HNL,SAT,2795
PHX-HOU,SUN,1775
PHX-HOU,MON,2520
PHX-HOU,TUE,1944
PHX-HOU,WED,2266
PHX-HOU,THU,2041
PHX-HOU,FRI,2318
PHX-HOU,SAT,1337
PHX-IAD,SUN,162
PHX-IAD,MON,0
PHX-IAD,TUE,30
PHX-IAD,WED,161
PHX-IAD,THU,18
PHX-IAD,FRI,96
PHX-IAD,SAT,0
PHX-IAH,SUN,5487
PHX-IAH,MON,4478
PHX-IAH,TUE,5013
PHX-IAH,WED,4681
PHX-IAH,THU,4358
PHX-IAH,FRI,5786
PHX-IAH,SAT,3111
PHX-IND,SUN,2802
PHX-IND,MON,2283
PHX-IND,TUE,2125
PHX-IND,WED,2159
PHX-IND,THU,2409
PHX-IND,FRI,2667
PHX-IND,SAT,1796
PHX-JFK,SUN,6525
PHX-JFK,MON,4926
PHX-JFK,TUE,2715
PHX-JFK,WED,3026
PHX-JFK,THU,6030
PHX-JFK,FRI,4466
PHX-JFK,SAT,4331
PHX-KOA,SUN,798
PHX-KOA,MON,424
PHX-KOA,TUE,568
PHX-KOA,WED,222
PHX-KOA,THU,232
PHX-KOA,FRI,300
PHX-KOA,SAT,940
PHX-LAS,SUN,8245
PHX-LAS,MON,8732
PHX-LAS,TUE,6194
PHX-LAS,WED,5696
PHX-LAS,THU,8232
PHX-LAS,FRI,10300
PHX-LAS,SAT,3993
PHX-LAX,SUN,17107
PHX-LAX,MON,16423
PHX-LAX,TUE,11556
PHX-LAX,WED,11275
PHX-LAX,THU,14864
PHX-LAX,FRI,15401
PHX-LAX,SAT,8698
PHX-LGB,SUN,0
PHX-LIH,SUN,660
PHX-LIH,MON,579
PHX-LIH,TUE,572
PHX-LIH,WED,1076
PHX-LIH,THU,202
PHX-LIH,FRI,1185
PHX-LIH,SAT,1262
PHX-LIT,SUN,145
PHX-LIT,MON,214
PHX-LIT,TUE,368
PHX-LIT,WED,243
PHX-LIT,THU,129
PHX-LIT,FRI,554
PHX-LIT,SAT,134
PHX-MCI,SUN,2795
PHX-MCI,MON,2968
PHX-MCI,TUE,1824
PHX-MCI,WED,2000
PHX-MCI,THU,2731
PHX-MCI,FRI,3110
PHX-MCI,SAT,1758
PHX-MCO,SUN,2284
PHX-MCO,MON,1888
PHX-MCO,TUE,1290
PHX-MCO,WED,1550
PHX-MCO,THU,1950
PHX-MCO,FRI,2451
PHX-MCO,SAT,2056
PHX-MDW,SUN,2193
PHX-MDW,MON,3280
PHX-MDW,TUE,2879
PHX-MDW,WED,2315
PHX-MDW,THU,3172
PHX-MDW,FRI,2305
PHX-MDW,SAT,2639
PHX-MHT,MON,0
PHX-MIA,SUN,1470
PHX-MIA,MON,496
PHX-MIA,TUE,492
PHX-MIA,WED,878
PHX-MIA,THU,2429
PHX-MIA,FRI,1602
PHX-MIA,SAT,736
PHX-MKE,SUN,1933
PHX-MKE,MON,1982
PHX-MKE,TUE,1651
PHX-MKE,WED,1549
PHX-MKE,THU,1748
PHX-MKE,FRI,1822
PHX-MKE,SAT,1253
PHX-MRY,SUN,799
PHX-MRY,MON,749
PHX-MRY,TUE,658
PHX-MRY,WED,610
PHX-MRY,THU,437
PHX-MRY,FRI,880
PHX-MRY,SAT,444
PHX-MSP,SUN,5255
PHX-MSP,MON,6106
PHX-MSP,TUE,5252
PHX-MSP,WED,4051
PHX-MSP,THU,4029
PHX-MSP,FRI,4562
PHX-MSP,SAT,3486
PHX-MSY,SUN,251
PHX-MSY,MON,380
PHX-MSY,TUE,386
PHX-MSY,WED,296
PHX-MSY,THU,327
PHX-MSY,FRI,553
PHX-MSY,SAT,202
PHX-MTJ,MON,0
PHX-MTJ,TUE,0
PHX-MTJ,WED,130
PHX-MTJ,THU,19
PHX-MTJ,FRI,0
PHX-MTJ,SAT,113
PHX-OAK,SUN,4742
PHX-OAK,MON,3512
PHX-OAK,TUE,3110
PHX-OAK,WED,2628
PHX-OAK,THU,3836
PHX-OAK,FRI,3136
PHX-OAK,SAT,2585
PHX-OGG,SUN,1317
PHX-OGG,MON,795
PHX-OGG,TUE,1047
PHX-OGG,WED,679
PHX-OGG,THU,902
PHX-OGG,FRI,1414
PHX-OGG,SAT,935
PHX-OKC,SUN,806
PHX-OKC,MON,1936
PHX-OKC,TUE,1202
PHX-OKC,WED,854
PHX-OKC,THU,1206
PHX-OKC,FRI,1499
PHX-OKC,SAT,765
PHX-OMA,SUN,2210
PHX-OMA,MON,1400
PHX-OMA,TUE,1358
PHX-OMA,WED,1332
PHX-OMA,THU,1289
PHX-OMA,FRI,792
PHX-OMA,SAT,875
PHX-ONT,SUN,4514
PHX-ONT,MON,5781
PHX-ONT,TUE,5702
PHX-ONT,WED,4953
PHX-ONT,THU,5255
PHX-ONT,FRI,5490
PHX-ONT,SAT,3325
PHX-ORD,SUN,7603
PHX-ORD,MON,13171
PHX-ORD,TUE,7945
PHX-ORD,WED,8543
PHX-ORD,THU,9775
PHX-ORD,FRI,7999
PHX-ORD,SAT,9071
PHX-PDX,SUN,3133
PHX-PDX,MON,3674
PHX-PDX,TUE,2784
PHX-PDX,WED,3834
PHX-PDX,THU,3966
PHX-PDX,FRI,4063
PHX-PDX,SAT,1861
PHX-PHL,SUN,3585
PHX-PHL,MON,3071
PHX-PHL,TUE,3201
PHX-PHL,WED,2924
PHX-PHL,THU,4749
PHX-PHL,FRI,3548
PHX-PHL,SAT,3419
PHX-PIT,SUN,1469
PHX-PIT,MON,592
PHX-PIT,TUE,1257
PHX-PIT,WED,821
PHX-PIT,THU,671
PHX-PIT,FRI,1061
PHX-PIT,SAT,1002
PHX-PSP,SUN,2768
PHX-PSP,MON,1770
PHX-PSP,TUE,1940
PHX-PSP,WED,1946
PHX-PSP,THU,1408
PHX-PSP,FRI,3083
PHX-PSP,SAT,1769
PHX-RDU,SUN,186
PHX-RDU,MON,180
PHX-RDU,TUE,265
PHX-RDU,WED,269
PHX-RDU,THU,117
PHX-RDU,FRI,248
PHX-RDU,SAT,314
PHX-RNO,SUN,1802
PHX-RNO,MON,2303
PHX-RNO,TUE,1408
PHX-RNO,WED,1706
PHX-RNO,THU,2045
PHX-RNO,FRI,2465
PHX-RNO,SAT,1986
PHX-SAN,SUN,6230
PHX-SAN,MON,7191
PHX-SAN,TUE,7126
PHX-SAN,WED,5456
PHX-SAN,THU,7110
PHX-SAN,FRI,7087
PHX-SAN,SAT,4131
PHX-SAT,SUN,2409
PHX-SAT,MON,2844
PHX-SAT,TUE,2651
PHX-SAT,WED,1899
PHX-SAT,THU,2565
PHX-SAT,FRI,4024
PHX-SAT,SAT,2200
PHX-SBA,SUN,2075
PHX-SBA,MON,486
PHX-SBA,TUE,748
PHX-SBA,WED,975
PHX-SBA,THU,751
PHX-SBA,FRI,1277
PHX-SBA,SAT,332
PHX-SBP,SUN,773
PHX-SBP,MON,744
PHX-SBP,TUE,542
PHX-SBP,WED,772
PHX-SBP,THU,1064
PHX-SBP,FRI,527
PHX-SBP,SAT,436
PHX-SDF,SUN,177
PHX-SDF,MON,281
PHX-SDF,TUE,230
PHX-SDF,WED,260
PHX-SDF,THU,336
PHX-SDF,FRI,228
PHX-SDF,SAT,246
PHX-SEA,SUN,5017
PHX-SEA,MON,4500
PHX-SEA,TUE,4776
PHX-SEA,WED,4591
PHX-SEA,THU,6066
PHX-SEA,FRI,7037
PHX-SEA,SAT,4590
PHX-SFO,SUN,11479
PHX-SFO,MON,13578
PHX-SFO,TUE,10614
PHX-SFO,WED,8207
PHX-SFO,THU,11606
PHX-SFO,FRI,9677
PHX-SFO,SAT,4489
PHX-SJC,SUN,3790
PHX-SJC,MON,3759
PHX-SJC,TUE,4381
PHX-SJC,WED,3251
PHX-SJC,THU,4626
PHX-SJC,FRI,4372
PHX-SJC,SAT,2243
PHX-SLC,SUN,6324
PHX-SLC,MON,7584
PHX-SLC,TUE,6367
PHX-SLC,WED,3931
PHX-SLC,THU,6668
PHX-SLC,FRI,7806
PHX-SLC,SAT,4236
PHX-SMF,SUN,3369
PHX-SMF,MON,4210
PHX-SMF,TUE,4254
PHX-SMF,WED,3683
PHX-SMF,THU,4587
PHX-SMF,FRI,4840
PHX-SMF,SAT,3038
PHX-SNA,SUN,3370
PHX-SNA,MON,3324
PHX-SNA,TUE,3279
PHX-SNA,WED,2747
PHX-SNA,THU,4409
PHX-SNA,FRI,3953
PHX-SNA,SAT,2345
PHX-STL,SUN,2931
PHX-STL,MON,2913
PHX-STL,TUE,1730
PHX-STL,WED,1576
PHX-STL,THU,2607
PHX-STL,FRI,2357
PHX-STL,SAT,1264
PHX-TPA,SUN,1943
PHX-TPA,MON,1179
PHX-TPA,TUE,1218
PHX-TPA,WED,605
PHX-TPA,THU,1503
PHX-TPA,FRI,1740
PHX-TPA,SAT,913
PHX-TUL,SUN,1163
PHX-TUL,MON,1358
PHX-TUL,TUE,794
PHX-TUL,WED,890
PHX-TUL,THU,1165
PHX-TUL,FRI,1264
PHX-TUL,SAT,919
PHX-TUS,SUN,523
PHX-TUS,MON,1409
PHX-TUS,TUE,1326
PHX-TUS,WED,1228
PHX-TUS,THU,1380
PHX-TUS,FRI,1366
PHX-TUS,SAT,1071
PHX-YUM,SUN,2215
PHX-YUM,MON,1901
PHX-YUM,TUE,1494
PHX-YUM,WED,1339
PHX-YUM,THU,2512
PHX-YUM,FRI,1880
PHX-YUM,SAT,1154
SAN-ABQ,SUN,307
SAN-ABQ,MON,581
SAN-ABQ,TUE,922
SAN-ABQ,WED,751
SAN-ABQ,THU,786
SAN-ABQ,FRI,1284
SAN-ABQ,SAT,474
SAN-ATL,SUN,571
SAN-ATL,MON,682
SAN-ATL,TUE,1135
SAN-ATL,WED,994
SAN-ATL,THU,1380
SAN-ATL,FRI,540
SAN-ATL,SAT,1691
SAN-AUS,SUN,1402
SAN-AUS,MON,1107
SAN-AUS,TUE,896
SAN-AUS,WED,282
SAN-AUS,THU,923
SAN-AUS,FRI,1434
SAN-AUS,SAT,1316
SAN-BNA,SUN,313
SAN-BNA,MON,130
SAN-BNA,TUE,281
SAN-BNA,WED,240
SAN-BNA,THU,243
SAN-BNA,FRI,675
SAN-BNA,SAT,435
SAN-BOI,SUN,510
SAN-BOI,MON,770
SAN-BOI,TUE,579
SAN-BOI,WED,551
SAN-BOI,THU,434
SAN-BOI,FRI,435
SAN-BOI,SAT,127
SAN-BOS,SUN,1463
SAN-BOS,MON,904
SAN-BOS,TUE,1290
SAN-BOS,WED,1296
SAN-BOS,THU,867
SAN-BOS,FRI,1338
SAN-BOS,SAT,583
SAN-BWI,SUN,897
SAN-BWI,MON,822
SAN-BWI,TUE,744
SAN-BWI,WED,768
SAN-BWI,THU,870
SAN-BWI,FRI,769
SAN-BWI,SAT,504
SAN-CLT,SUN,304
SAN-CLT,MON,587
SAN-CLT,TUE,947
SAN-CLT,WED,859
SAN-CLT,THU,1006
SAN-CLT,FRI,354
SAN-CLT,SAT,937
SAN-CVG,SUN,0
SAN-CVG,THU,0
SAN-CVG,FRI,0
SAN-CVG,SAT,0
SAN-DAL,SUN,1424
SAN-DAL,MON,751
SAN-DAL,TUE,1693
SAN-DAL,WED,369
SAN-DAL,THU,1089
SAN-DAL,FRI,1258
SAN-DAL,SAT,571
SAN-DEN,SUN,5173
SAN-DEN,MON,4535
SAN-DEN,TUE,7903
SAN-DEN,WED,6783
SAN-DEN,THU,7034
SAN-DEN,FRI,5551
SAN-DEN,SAT,3772
SAN-DFW,SUN,8728
SAN-DFW,MON,4057
SAN-DFW,TUE,4954
SAN-DFW,WED,4893
SAN-DFW,THU,2878
SAN-DFW,FRI,6714
SAN-DFW,SAT,4755
SAN-DTW,SUN,430
SAN-DTW,MON,1169
SAN-DTW,TUE,452
SAN-DTW,WED,278
SAN-DTW,THU,618
SAN-DTW,FRI,255
SAN-DTW,SAT,212
SAN-EWR,SUN,566
SAN-EWR,MON,1930
SAN-EWR,TUE,1851
SAN-EWR,WED,1290
SAN-EWR,THU,1294
SAN-EWR,FRI,963
SAN-EWR,SAT,888
SAN-FAT,SUN,601
SAN-FAT,MON,163
SAN-FAT,TUE,354
SAN-FAT,WED,1081
SAN-FAT,THU,93
SAN-FAT,FRI,131
SAN-FAT,SAT,559
SAN-HNL,SUN,560
SAN-HNL,MON,502
SAN-HNL,TUE,675
SAN-HNL,WED,555
SAN-HNL,THU,595
SAN-HNL,FRI,742
SAN-HNL,SAT,680
SAN-HOU,SUN,479
SAN-HOU,MON,1168
SAN-HOU,TUE,1084
SAN-HOU,WED,754
SAN-HOU,THU,587
SAN-HOU,FRI,695
SAN-HOU,SAT,801
SAN-IAD,SUN,1300
SAN-IAD,MON,1078
SAN-IAD,TUE,1982
SAN-IAD,WED,1576
SAN-IAD,THU,1210
SAN-IAD,FRI,1503
SAN-IAD,SAT,1295
SAN-IAH,SUN,2305
SAN-IAH,MON,2505
SAN-IAH,TUE,2660
SAN-IAH,WED,3526
SAN-IAH,THU,2483
SAN-IAH,FRI,2305
SAN-IAH,SAT,2440
SAN-JFK,SUN,3541
SAN-JFK,MON,2985
SAN-JFK,TUE,5055
SAN-JFK,WED,2791
SAN-JFK,THU,4131
SAN-JFK,FRI,2378
SAN-JFK,SAT,2707
SAN-LAS,SUN,7647
SAN-LAS,MON,7420
SAN-LAS,TUE,6191
SAN-LAS,WED,5535
SAN-LAS,THU,6398
SAN-LAS,FRI,7952
SAN-LAS,SAT,3311
SAN-LAX,SUN,8602
SAN-LAX,MON,8660
SAN-LAX,TUE,5600
SAN-LAX,WED,6325
SAN-LAX,THU,9849
SAN-LAX,FRI,7363
SAN-LAX,SAT,6465
SAN-MCI,SUN,1068
SAN-MCI,MON,664
SAN-MCI,TUE,870
SAN-MCI,WED,620
SAN-MCI,THU,748
SAN-MCI,FRI,693
SAN-MCI,SAT,1096
SAN-MCO,SUN,750
SAN-MCO,MON,365
SAN-MCO,TUE,801
SAN-MCO,WED,591
SAN-MCO,THU,359
SAN-MCO,FRI,924
SAN-MCO,SAT,778
SAN-MDW,SUN,1005
SAN-MDW,MON,1325
SAN-MDW,TUE,1080
SAN-MDW,WED,1351
SAN-MDW,THU,816
SAN-MDW,FRI,1291
SAN-MDW,SAT,1005
SAN-MIA,SUN,382
SAN-MIA,MON,367
SAN-MIA,TUE,283
SAN-MIA,WED,1015
SAN-MIA,THU,749
SAN-MIA,FRI,1130
SAN-MIA,SAT,382
SAN-MKE,SAT,308
SAN-MSP,SUN,695
SAN-MSP,MON,893
SAN-MSP,TUE,1801
SAN-MSP,WED,2632
SAN-MSP,THU,386
SAN-MSP,FRI,253
SAN-MSP,SAT,738
SAN-MSY,SUN,649
SAN-MSY,MON,498
SAN-MSY,TUE,323
SAN-MSY,WED,187
SAN-MSY,THU,325
SAN-MSY,FRI,293
SAN-MSY,SAT,547
SAN-OAK,SUN,5871
SAN-OAK,MON,4887
SAN-OAK,TUE,5117
SAN-OAK,WED,3761
SAN-OAK,THU,5193
SAN-OAK,FRI,5278
SAN-OAK,SAT,2328
SAN-ORD,SUN,3383
SAN-ORD,MON,4708
SAN-ORD,TUE,4573
SAN-ORD,WED,3354
SAN-ORD,THU,4056
SAN-ORD,FRI,2407
SAN-ORD,SAT,4497
SAN-PDX,SUN,629
SAN-PDX,MON,729
SAN-PDX,TUE,732
SAN-PDX,WED,859
SAN-PDX,THU,1112
SAN-PDX,FRI,1138
SAN-PDX,SAT,593
SAN-PHL,SUN,834
SAN-PHL,MON,763
SAN-PHL,TUE,609
SAN-PHL,WED,489
SAN-PHL,THU,1370
SAN-PHL,FRI,1561
SAN-PHL,SAT,733
SAN-PHX,SUN,8281
SAN-PHX,MON,8189
SAN-PHX,TUE,7621
SAN-PHX,WED,6042
SAN-PHX,THU,7083
SAN-PHX,FRI,9801
SAN-PHX,SAT,4860
SAN-RNO,SUN,1727
SAN-RNO,MON,1350
SAN-RNO,TUE,967
SAN-RNO,WED,823
SAN-RNO,THU,1217
SAN-RNO,FRI,1063
SAN-RNO,SAT,632
SAN-SAT,SUN,1028
SAN-SAT,MON,779
SAN-SAT,TUE,1462
SAN-SAT,WED,745
SAN-SAT,THU,1086
SAN-SAT,FRI,847
SAN-SAT,SAT,621
SAN-SEA,SUN,1932
SAN-SEA,MON,1695
SAN-SEA,TUE,1486
SAN-SEA,WED,1301
SAN-SEA,THU,1101
SAN-SEA,FRI,1502
SAN-SEA,SAT,1154
SAN-SFO,SUN,18993
SAN-SFO,MON,19670
SAN-SFO,TUE,14092
SAN-SFO,WED,9582
SAN-SFO,THU,16519
SAN-SFO,FRI,19003
SAN-SFO,SAT,6489
SAN-SJC,SUN,5289
SAN-SJC,MON,5400
SAN-SJC,TUE,4119
SAN-SJC,WED,3865
SAN-SJC,THU,3860
SAN-SJC,FRI,5687
SAN-SJC,SAT,2623
SAN-SLC,SUN,750
SAN-SLC,MON,2138
SAN-SLC,TUE,1398
SAN-SLC,WED,1815
SAN-SLC,THU,1718
SAN-SLC,FRI,1622
SAN-SLC,SAT,666
SAN-SMF,SUN,3701
SAN-SMF,MON,3774
SAN-SMF,TUE,2853
SAN-SMF,WED,3029
SAN-SMF,THU,3160
SAN-SMF,FRI,3674
SAN-SMF,SAT,2312
SAN-STL,SUN,281
SAN-STL,MON,264
SAN-STL,TUE,110
SAN-STL,WED,25
SAN-STL,THU,64
SAN-STL,FRI,326
SAN-STL,SAT,347
SAN-TUS,SUN,1295
SAN-TUS,MON,1092
SAN-TUS,TUE,1359
SAN-TUS,WED,1639
SAN-TUS,THU,1424
SAN-TUS,FRI,1680
SAN-TUS,SAT,1072
SEA-ABQ,SUN,0
SEA-ABQ,MON,68
SEA-ABQ,TUE,20
SEA-ABQ,WED,142
SEA-ABQ,THU,0
SEA-ABQ,FRI,75
SEA-ABQ,SAT,220
SEA-ANC,SUN,2511
SEA-ANC,MON,2150
SEA-ANC,TUE,2653
SEA-ANC,WED,1935
SEA-ANC,THU,2280
SEA-ANC,FRI,2412
SEA-ANC,SAT,1849
SEA-ATL,SUN,2252
SEA-ATL,MON,2188
SEA-ATL,TUE,1746
SEA-ATL,WED,2170
SEA-ATL,THU,2167
SEA-ATL,FRI,1210
SEA-ATL,SAT,1841
SEA-AUS,SUN,62
SEA-AUS,MON,84
SEA-AUS,TUE,0
SEA-AUS,WED,86
SEA-AUS,THU,344
SEA-AUS,FRI,0
SEA-AUS,SAT,254
SEA-BIL,SUN,0
SEA-BIL,MON,0
SEA-BIL,TUE,0
SEA-BIL,WED,0
SEA-BIL,THU,0
SEA-BIL,FRI,0
SEA-BIL,SAT,0
SEA-BNA,SUN,128
SEA-BNA,MON,277
SEA-BNA,TUE,141
SEA-BNA,WED,246
SEA-BNA,THU,77
SEA-BNA,FRI,442
SEA-BNA,SAT,108
SEA-BOI,SUN,1061
SEA-BOI,MON,1391
SEA-BOI,TUE,1810
SEA-BOI,WED,1653
SEA-BOI,THU,1040
SEA-BOI,FRI,1049
SEA-BOI,SAT,1564
SEA-BOS,SUN,1837
SEA-BOS,MON,2046
SEA-BOS,TUE,2382
SEA-BOS,WED,1208
SEA-BOS,THU,2177
SEA-BOS,FRI,1185
SEA-BOS,SAT,845
SEA-BWI,SUN,561
SEA-BWI,MON,802
SEA-BWI,TUE,588
SEA-BWI,WED,336
SEA-BWI,THU,296
SEA-BWI,FRI,400
SEA-BWI,SAT,705
SEA-BZN,SUN,698
SEA-BZN,MON,134
SEA-BZN,TUE,0
SEA-BZN,WED,49
SEA-BZN,THU,82
SEA-BZN,FRI,238
SEA-BZN,SAT,295
SEA-CLE,SUN,135
SEA-CLE,MON,27
SEA-CLE,TUE,65
SEA-CLE,WED,229
SEA-CLE,THU,114
SEA-CLE,FRI,0
SEA-CLE,SAT,83
SEA-CLT,SUN,718
SEA-CLT,MON,593
SEA-CLT,TUE,975
SEA-CLT,WED,1863
SEA-CLT,THU,1197
SEA-CLT,FRI,870
SEA-CLT,SAT,962
SEA-COS,SUN,700
SEA-COS,MON,264
SEA-COS,TUE,550
SEA-COS,WED,308
SEA-COS,THU,303
SEA-COS,FRI,551
SEA-COS,SAT,493
SEA-CVG,SUN,39
SEA-CVG,MON,91
SEA-CVG,TUE,31
SEA-CVG,WED,18
SEA-CVG,THU,18
SEA-CVG,FRI,115
SEA-CVG,SAT,54
SEA-DAL,SUN,739
SEA-DAL,MON,1056
SEA-DAL,TUE,792
SEA-DAL,WED,489
SEA-DAL,THU,1051
SEA-DAL,FRI,1237
SEA-DAL,SAT,786
SEA-DEN,SUN,7726
SEA-DEN,MON,5525
SEA-DEN,TUE,5784
SEA-DEN,WED,4992
SEA-DEN,THU,6520
SEA-DEN,FRI,5900
SEA-DEN,SAT,4520
SEA-DFW,SUN,4370
SEA-DFW,MON,6240
SEA-DFW,TUE,3576
SEA-DFW,WED,2691
SEA-DFW,THU,5190
SEA-DFW,FRI,3972
SEA-DFW,SAT,3705
SEA-DTW,SUN,1211
SEA-DTW,MON,1162
SEA-DTW,TUE,1094
SEA-DTW,WED,1097
SEA-DTW,THU,1068
SEA-DTW,FRI,2100
SEA-DTW,SAT,935
SEA-EWR,SUN,1272
SEA-EWR,MON,1012
SEA-EWR,TUE,1966
SEA-EWR,WED,1462
SEA-EWR,THU,1073
SEA-EWR,FRI,1799
SEA-EWR,SAT,352
SEA-FAI,SUN,104
SEA-FAI,MON,0
SEA-FAI,TUE,149
SEA-FAI,WED,130
SEA-FAI,THU,109
SEA-FAI,FRI,155
SEA-FAI,SAT,51
SEA-FAT,SUN,1601
SEA-FAT,MON,2064
SEA-FAT,TUE,1797
SEA-FAT,WED,746
SEA-FAT,THU,455
SEA-FAT,FRI,1311
SEA-FAT,SAT,1282
SEA-GEG,SUN,1902
SEA-GEG,MON,3442
SEA-GEG,TUE,2094
SEA-GEG,WED,2391
SEA-GEG,THU,1813
SEA-GEG,FRI,3296
SEA-GEG,SAT,1478
SEA-HDN,SUN,495
SEA-HDN,TUE,0
SEA-HDN,WED,109
SEA-HDN,SAT,537
SEA-HNL,SUN,2346
SEA-HNL,MON,963
SEA-HNL,TUE,1368
SEA-HNL,WED,1528
SEA-HNL,THU,1558
SEA-HNL,FRI,1600
SEA-HNL,SAT,1228
SEA-HOU,SUN,97
SEA-HOU,MON,194
SEA-HOU,TUE,187
SEA-HOU,WED,801
SEA-HOU,THU,215
SEA-HOU,FRI,185
SEA-HOU,SAT,353
SEA-IAD,SUN,746
SEA-IAD,MON,858
SEA-IAD,TUE,1564
SEA-IAD,WED,1386
SEA-IAD,THU,835
SEA-IAD,FRI,873
SEA-IAD,SAT,1015
SEA-IAH,SUN,1898
SEA-IAH,MON,2283
SEA-IAH,TUE,2419
SEA-IAH,WED,2938
SEA-IAH,THU,2421
SEA-IAH,FRI,3392
SEA-IAH,SAT,2676
SEA-JAC,SUN,30
SEA-JAC,MON,15
SEA-JAC,TUE,0
SEA-JAC,WED,0
SEA-JAC,SAT,416
SEA-JFK,SUN,4893
SEA-JFK,MON,3626
SEA-JFK,TUE,4445
SEA-JFK,WED,3835
SEA-JFK,THU,3881
SEA-JFK,FRI,2843
SEA-JFK,SAT,4000
SEA-JNU,SUN,199
SEA-JNU,MON,165
SEA-JNU,TUE,964
SEA-JNU,WED,60
SEA-JNU,THU,833
SEA-JNU,FRI,185
SEA-JNU,SAT,119
SEA-KOA,SUN,0
SEA-KOA,MON,32
SEA-KOA,TUE,31
SEA-KOA,WED,0
SEA-KOA,THU,0
SEA-KOA,FRI,0
SEA-KOA,SAT,0
SEA-KTN,SUN,279
SEA-KTN,MON,217
SEA-KTN,TUE,203
SEA-KTN,WED,186
SEA-KTN,THU,282
SEA-KTN,FRI,404
SEA-KTN,SAT,165
SEA-LAS,SUN,3614
SEA-LAS,MON,3659
SEA-LAS,TUE,2901
SEA-LAS,WED,3296
SEA-LAS,THU,3198
SEA-LAS,FRI,3937
SEA-LAS,SAT,3027
SEA-LAX,SUN,6408
SEA-LAX,MON,5117
SEA-LAX,TUE,4007
SEA-LAX,WED,5838
SEA-LAX,THU,5596
SEA-LAX,FRI,4487
SEA-LAX,SAT,3353
SEA-LGB,SUN,836
SEA-LGB,MON,706
SEA-LGB,TUE,1094
SEA-LGB,WED,795
SEA-LGB,THU,1563
SEA-LGB,FRI,813
SEA-LGB,SAT,1017
SEA-MCI,SUN,112
SEA-MCI,MON,185
SEA-MCI,TUE,299
SEA-MCI,WED,52
SEA-MCI,THU,560
SEA-MCI,FRI,99
SEA-MCI,SAT,171
SEA-MCO,SUN,26
SEA-MCO,MON,0
SEA-MCO,TUE,0
SEA-MCO,WED,0
SEA-MCO,THU,0
SEA-MCO,FRI,30
SEA-MCO,SAT,0
SEA-MDW,SUN,1446
SEA-MDW,MON,1204
SEA-MDW,TUE,1276
SEA-MDW,WED,879
SEA-MDW,THU,865
SEA-MDW,FRI,1097
SEA-MDW,SAT,1568
SEA-MIA,SUN,1053
SEA-MIA,MON,672
SEA-MIA,TUE,407
SEA-MIA,WED,259
SEA-MIA,THU,531
SEA-MIA,FRI,321
SEA-MIA,SAT,605
SEA-MKE,SUN,235
SEA-MKE,MON,534
SEA-MKE,TUE,440
SEA-MKE,WED,97
SEA-MKE,THU,542
SEA-MKE,FRI,540
SEA-MKE,SAT,580
SEA-MSO,SUN,33
SEA-MSO,MON,61
SEA-MSO,TUE,34
SEA-MSO,WED,27
SEA-MSO,THU,0
SEA-MSO,FRI,0
SEA-MSO,SAT,0
SEA-MSP,SUN,1524
SEA-MSP,MON,1499
SEA-MSP,TUE,2057
SEA-MSP,WED,1962
SEA-MSP,THU,2464
SEA-MSP,FRI,2945
SEA-MSP,SAT,1437
SEA-OAK,SUN,3486
SEA-OAK,MON,3699
SEA-OAK,TUE,3608
SEA-OAK,WED,2534
SEA-OAK,THU,4602
SEA-OAK,FRI,4147
SEA-OAK,SAT,2607
SEA-OGG,SUN,742
SEA-OGG,MON,486
SEA-OGG,TUE,800
SEA-OGG,WED,2586
SEA-OGG,THU,3047
SEA-OGG,FRI,1282
SEA-OGG,SAT,901
SEA-OKC,SUN,55
SEA-OKC,MON,101
SEA-OKC,TUE,19
SEA-OKC,WED,0
SEA-OKC,THU,114
SEA-OKC,FRI,73
SEA-OKC,SAT,0
SEA-OMA,SUN,541
SEA-OMA,MON,666
SEA-OMA,TUE,482
SEA-OMA,WED,453
SEA-OMA,THU,678
SEA-OMA,FRI,249
SEA-OMA,SAT,689
SEA-ONT,SUN,177
SEA-ONT,MON,801
SEA-ONT,TUE,246
SEA-ONT,WED,51
SEA-ONT,THU,227
SEA-ONT,FRI,452
SEA-ONT,SAT,493
SEA-ORD,SUN,3028
SEA-ORD,MON,5880
SEA-ORD,TUE,4809
SEA-ORD,WED,4218
SEA-ORD,THU,5678
SEA-ORD,FRI,3684
SEA-ORD,SAT,2597
SEA-PDX,SUN,2157
SEA-PDX,MON,2405
SEA-PDX,TUE,1739
SEA-PDX,WED,1411
SEA-PDX,THU,1447
SEA-PDX,FRI,2282
SEA-PDX,SAT,2395
SEA-PHL,SUN,505
SEA-PHL,MON,1082
SEA-PHL,TUE,730
SEA-PHL,WED,873
SEA-PHL,THU,849
SEA-PHL,FRI,1174
